DateTime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-05-30 16:00:00,2004-05-30,16:00:00,0.6,911.75,6.160982751377795,819.25,65.0,1224.25,77.0,1367.75,589.0,30.275000095367,17.049999713898,0.7231867791330457
2004-05-30 17:00:00,2004-05-30,17:00:00,0.5,894.25,5.201753846972903,773.5,65.0,1239.0,83.0,1339.0,597.75,31.700000286102,16.200000286102,0.7450310700847362
2004-05-30 18:00:00,2004-05-30,18:00:00,0.9,962.75,7.652875824367053,884.75,84.0,1101.5,90.0,1447.25,695.0,29.199999809265,19.60000038147,0.7817337830413832
2004-05-30 19:00:00,2004-05-30,19:00:00,1.1,990.25,8.750411205541294,929.5,89.0,1045.0,95.0,1505.75,738.75,27.449999809265,23.800000190735,0.8579612720385398
2004-05-30 20:00:00,2004-05-30,20:00:00,1.3,1024.75,10.0567841665389,979.75,114.0,986.25,113.0,1590.75,890.75,25.000000476837,26.925000190735,0.8408201199206758
2004-05-30 21:00:00,2004-05-30,21:00:00,1.5,996.5,9.81050275234866,970.5,127.0,993.25,128.0,1573.0,929.5,23.624999523163,30.099999427795,0.866311424250357
2004-05-30 22:00:00,2004-05-30,22:00:00,1.2,975.5,8.406516914528089,915.75,117.0,1043.75,117.0,1514.75,880.0,22.27499961853,33.574999809265,0.8912653401947628
2004-05-30 23:00:00,2004-05-30,23:00:00,0.4,877.75,5.410637002211207,783.75,46.0,1180.5,64.0,1406.75,609.75,21.375,36.875,0.927113834388962
2004-05-31 00:00:00,2004-05-31,00:00:00,0.2,835.5,4.307931854750126,727.5,16.0,1213.25,28.0,1353.25,518.25,20.624999523163,39.949999809265,0.9597298881188318
2004-05-31 01:00:00,2004-05-31,01:00:00,0.3,854.75,4.760453559847538,751.25,27.0,1107.0,46.0,1418.25,663.5,19.724999904633,43.150000572205,0.9811983281006414
2004-05-31 06:00:00,2004-05-31,06:00:00,0.5,909.25,6.484888375798436,834.0,82.0,1031.25,60.0,1526.5,762.5,16.64999961853,52.050001144409,0.9785190284802668
2004-05-31 07:00:00,2004-05-31,07:00:00,1.6,1107.5,14.181597642991733,1122.5,167.0,803.75,83.0,1801.25,1111.25,17.39999961853,50.85000038147,1.0017373788858146
2004-05-31 08:00:00,2004-05-31,08:00:00,3.6,1251.5,22.66692259986786,1368.75,248.0,681.0,129.0,2119.5,1390.25,19.299999713898,45.97500038147,1.018547319243402
2004-05-31 09:00:00,2004-05-31,09:00:00,2.2,1174.75,16.256486172925445,1187.5,213.0,790.25,137.0,1901.0,1250.5,20.949999809265,43.599999427795,1.0683107220074397
2004-05-31 10:00:00,2004-05-31,10:00:00,1.6,1111.25,14.104214213178958,1120.0,161.0,838.75,121.0,1790.0,1140.5,25.625,33.25,1.0773086093771862
2004-05-31 11:00:00,2004-05-31,11:00:00,1.4,1044.0,12.55786319242134,1068.75,144.0,889.0,123.0,1682.5,942.0,28.875,26.02499961853,1.0187718434321351
2004-05-31 12:00:00,2004-05-31,12:00:00,1.4,1017.75,13.122210701282372,1087.75,127.0,908.5,120.0,1677.0,794.5,30.300000190735,22.824999332428,0.9695184895691824
2004-05-31 13:00:00,2004-05-31,13:00:00,1.5,1060.25,14.150622610386955,1121.5,116.0,862.5,119.0,1720.75,836.25,30.89999961853,24.39999961853,1.0724222024091865
2004-05-31 14:00:00,2004-05-31,14:00:00,1.3,1071.0,13.788831731961718,1109.75,124.0,863.5,121.0,1733.25,846.75,30.5,26.249999523163,1.1277807806276232
2004-05-31 15:00:00,2004-05-31,15:00:00,1.2,1006.0,12.13431191456227,1054.25,115.0,920.75,111.0,1635.5,768.75,30.650000095367,23.425000667572,1.0150402831657948
2004-05-31 16:00:00,2004-05-31,16:00:00,1.8,1104.25,15.71027436796261,1170.75,150.0,827.25,128.0,1803.25,968.0,28.050000190735,29.825000286102,1.1132283838523127
2004-05-31 17:00:00,2004-05-31,17:00:00,3.0,1196.25,21.423409708469578,1335.5,221.0,739.0,159.0,1971.0,1157.25,26.924999713898,32.22500038147,1.1267046965462375
2004-05-31 18:00:00,2004-05-31,18:00:00,3.5,1243.0,25.00579678945213,1429.25,227.0,687.0,161.0,2092.5,1366.75,26.025000572205,34.625000953674,1.1485341122384116
2004-05-31 19:00:00,2004-05-31,19:00:00,2.4,1123.75,16.619513457363613,1198.5,156.0,794.25,116.0,1857.5,1101.25,24.525000095367,37.724999427795,1.1454359405349863
2004-05-31 20:00:00,2004-05-31,20:00:00,1.1,1020.25,10.687269183772557,1003.0,97.0,904.0,96.0,1716.0,916.25,21.724999904633,46.89999961853,1.2043836990152903
2004-05-31 21:00:00,2004-05-31,21:00:00,0.8,1034.75,7.486888715241108,877.75,78.0,976.75,69.0,1694.0,824.5,19.25,68.775001525879,1.518995774330167
2004-05-31 22:00:00,2004-05-31,22:00:00,0.4,986.25,5.344026303872138,780.5,60.0,1063.25,58.0,1632.5,693.25,17.624999523163,81.575000762939,1.6296482454238124
2004-05-31 23:00:00,2004-05-31,23:00:00,0.6,1017.25,6.4904391973140605,834.25,61.0,986.0,59.0,1675.75,734.0,17.800000190735,80.27499961853,1.621193076976378
2004-06-01 00:00:00,2004-06-01,00:00:00,0.3,922.25,4.731304485603308,749.75,46.0,1084.5,45.0,1585.25,684.75,18.599999904633,75.749998092651,1.6074268413134862
2004-06-01 05:00:00,2004-06-01,05:00:00,0.1,854.0,2.400843067625029,612.75,39.0,1272.25,41.0,1515.25,564.5,16.824999809265,81.299999237061,1.5452135446955504
2004-06-01 06:00:00,2004-06-01,06:00:00,0.3,984.75,6.090566655381708,816.0,107.0,987.0,65.0,1677.0,798.5,17.324999809265,78.60000038147,1.5411991347708387
2004-06-01 07:00:00,2004-06-01,07:00:00,1.4,1225.0,12.506416413613422,1067.0,190.0,760.25,94.0,1921.5,1102.0,16.925000190735,80.89999961853,1.5472406933276932
2004-06-01 08:00:00,2004-06-01,08:00:00,2.7,1313.0,19.512346483092777,1282.75,236.0,671.0,100.0,2179.5,1298.5,17.099999427795,79.75,1.541986087329396
2004-06-01 09:00:00,2004-06-01,09:00:00,2.3,1199.0,15.235887077766897,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.300001144409,1.4825986667293716
2004-06-01 10:00:00,2004-06-01,10:00:00,1.8,1182.0,12.040228960945882,1051.0,211.0,828.75,89.0,1869.75,1205.5,19.574999809265,66.675001144409,1.5022724790095467
2004-06-01 11:00:00,2004-06-01,11:00:00,1.6,1173.0,12.374538402775087,1062.5,201.0,813.5,86.0,1904.5,1218.25,20.425000667572,63.075000762939,1.4969275804317623
2004-06-01 12:00:00,2004-06-01,12:00:00,1.9,1258.75,15.94571743631389,1178.0,191.0,721.75,89.0,2059.5,1366.5,21.625,61.800000190735,1.577454120985489
2004-06-01 13:00:00,2004-06-01,13:00:00,2.5,1263.0,15.702182283122928,1170.5,192.0,759.25,88.0,2029.25,1290.25,24.0,49.300001144409,1.4509499764670462
2004-06-01 14:00:00,2004-06-01,14:00:00,1.6,1155.75,13.484076653735867,1099.75,143.0,800.0,73.0,1883.75,1175.0,25.699999809265,43.824999809265,1.426218391979452
2004-06-01 15:00:00,2004-06-01,15:00:00,1.5,1166.75,12.447730384733632,1065.0,148.0,807.5,78.0,1886.25,1138.5,24.599999904633,47.500000953674,1.4486551025766354
2004-06-01 16:00:00,2004-06-01,16:00:00,2.5,1277.5,17.094871128341516,1212.75,183.0,732.75,95.0,2040.75,1292.5,24.800000190735,47.400000572205,1.4628209744062892
2004-06-01 17:00:00,2004-06-01,17:00:00,3.6,1341.75,21.990029094760025,1350.75,216.0,657.25,109.0,2200.75,1419.25,23.749999523163,50.474999427795,1.4635893757517289
2004-06-01 18:00:00,2004-06-01,18:00:00,3.5,1352.75,19.85089135668633,1292.25,184.0,683.25,95.0,2177.75,1325.5,23.049999713898,53.825000762939,1.496834229666982
2004-06-01 19:00:00,2004-06-01,19:00:00,4.8,1501.0,27.884805057911585,1500.5,248.0,588.25,101.0,2486.25,1517.25,21.52499961853,65.774997711182,1.668797109675335
2004-06-01 20:00:00,2004-06-01,20:00:00,3.7,1355.25,19.72587548434374,1288.75,221.0,678.0,88.0,2158.25,1390.5,21.0,66.875,1.643588312987819
2004-06-01 21:00:00,2004-06-01,21:00:00,2.1,1230.25,15.661748524140208,1169.25,159.0,737.25,77.0,2020.25,1274.5,20.60000038147,68.074998855591,1.6328985557452702
2004-06-01 22:00:00,2004-06-01,22:00:00,1.6,1147.75,11.96086428593333,1048.25,136.0,821.5,75.0,1883.25,1167.75,20.474999904633,66.85000038147,1.5913575947834195
2004-06-01 23:00:00,2004-06-01,23:00:00,2.2,1170.75,13.137204610141335,1088.25,168.0,821.75,81.0,1889.25,1132.25,20.199999809265,65.150001525879,1.5251040457038614
2004-06-02 00:00:00,2004-06-02,00:00:00,0.8,1021.0,9.2417017512885,948.75,95.0,926.5,57.0,1764.25,976.75,19.525000095367,67.974998474121,1.5268763919105433
2004-06-04 16:00:00,2004-06-04,16:00:00,2.7,1053.0,13.287544959340815,1093.25,90.53846153846153,873.25,57.46153846153846,1748.5,923.5,26.175000190735,32.550000190735,1.0892439538339165
2004-06-04 17:00:00,2004-06-04,17:00:00,3.6,1116.0,16.59465306613999,1197.75,86.07692307692308,811.0,57.92307692307692,1862.75,1045.0,28.275000095367,27.549999713898,1.0417830729444026
2004-06-04 18:00:00,2004-06-04,18:00:00,3.3,1096.75,16.852308316808735,1205.5,81.61538461538461,812.75,58.38461538461539,1866.75,1088.25,26.47500038147,29.72500038147,1.0123360234402692
2004-06-04 19:00:00,2004-06-04,19:00:00,3.6,1115.75,17.541987836118764,1226.0,77.15384615384616,791.5,58.84615384615385,1938.25,1037.5,25.675000190735,31.750000476837,1.0317379800978277
2004-06-04 20:00:00,2004-06-04,20:00:00,2.9,1056.75,13.092244786448637,1086.75,72.6923076923077,871.25,59.30769230769231,1769.25,981.0,24.425000190735,35.224999427795,1.0632073004221074
2004-06-04 21:00:00,2004-06-04,21:00:00,1.9,973.25,9.24815729916871,949.0,68.23076923076923,986.5,59.76923076923077,1615.25,820.0,23.474999904633,36.875,1.051849358197491
2004-06-04 22:00:00,2004-06-04,22:00:00,2.0,1016.0,9.969956267880695,976.5,63.76923076923077,951.25,60.23076923076923,1651.5,948.0,22.449999809265,41.024998664856,1.100550130815982
2004-06-04 23:00:00,2004-06-04,23:00:00,2.9,1119.5,13.137204610141335,1088.25,59.30769230769231,849.0,60.69230769230769,1785.25,1067.25,21.674999713898,44.72500038147,1.1450665137854894
2004-06-05 00:00:00,2004-06-05,00:00:00,2.7,1075.75,12.883301872920768,1079.75,54.84615384615385,846.0,61.15384615384615,1787.25,1070.25,21.050000667572,48.125000953674,1.1863633199933428
2004-06-05 01:00:00,2004-06-05,01:00:00,1.5,936.75,7.772386848630005,889.75,50.38461538461539,969.5,61.61538461538461,1624.5,877.25,20.650000095367,49.999999046326,1.2029922674821885
2004-06-05 02:00:00,2004-06-05,02:00:00,1.6,979.75,9.215898780684322,947.75,45.92307692307692,887.75,62.07692307692308,1701.75,1027.75,19.750000476837,53.099999427795,1.2093031377663177
2004-06-05 03:00:00,2004-06-05,03:00:00,1.3,937.25,6.906801269418972,852.75,41.46153846153846,961.75,62.53846153846154,1603.5,969.0,19.775000095367,53.550000190735,1.2214189981560637
2004-06-05 04:00:00,2004-06-05,04:00:00,0.7,851.75,4.519882381598143,738.75,37.0,1094.5,63.0,1524.75,836.5,19.599999904633,54.77499961853,1.2360424928041889
2004-06-05 05:00:00,2004-06-05,05:00:00,0.7,858.25,4.863075672861148,756.5,57.0,1066.0,71.0,1541.5,903.75,19.25,57.27499961853,1.2650015334797486
2004-06-05 06:00:00,2004-06-05,06:00:00,1.2,962.5,7.874591345354043,894.0,131.0,942.0,91.0,1702.25,1064.75,19.700000286102,58.375,1.3253730318212396
2004-06-05 07:00:00,2004-06-05,07:00:00,1.5,965.75,7.398606072663219,874.0,171.0,969.0,95.0,1681.75,998.5,19.775000095367,59.425000190735,1.3554215488303474
2004-06-05 08:00:00,2004-06-05,08:00:00,1.5,982.5,8.038084550565204,900.75,187.0,954.25,96.0,1690.75,986.0,20.900000572205,54.799999237061,1.338668631496294
2004-06-05 09:00:00,2004-06-05,09:00:00,1.6,989.5,7.551912855453091,880.5,133.0,984.75,81.0,1685.0,874.0,22.424999237061,47.85000038147,1.2817125105992306
2004-06-05 10:00:00,2004-06-05,10:00:00,1.1,891.25,5.323601511282001,779.5,87.0,1110.0,68.0,1542.5,689.0,24.074999809265,41.27499961853,1.220194980651321
2004-06-05 11:00:00,2004-06-05,11:00:00,1.1,883.0,5.287938393096692,777.75,61.0,1129.5,57.0,1544.5,607.5,25.875,36.900000095367,1.2132674744745662
2004-06-05 12:00:00,2004-06-05,12:00:00,1.4,913.75,8.025924844320537,900.25,86.0,1009.75,68.0,1596.25,705.5,30.699999809265,25.97500038147,1.1287415164528822
2004-06-05 13:00:00,2004-06-05,13:00:00,1.4,896.25,8.425123087441506,916.5,83.0,1016.75,72.0,1577.25,704.0,30.25,25.150000095367,1.0652333887815222
2004-06-05 14:00:00,2004-06-05,14:00:00,1.0,841.25,5.977547426091629,810.75,61.0,1135.0,62.0,1462.75,608.5,30.074999809265,25.375,1.064081086910241
2004-06-05 15:00:00,2004-06-05,15:00:00,1.3,925.75,7.264107476149063,868.25,80.0,1047.75,75.0,1599.25,687.25,27.599999904633,35.10000038147,1.2763852412365075
2004-06-05 16:00:00,2004-06-05,16:00:00,1.9,1132.5,10.157368780317263,983.5,110.0,838.0,92.0,1896.75,975.75,26.575000286102,47.625,1.6314632610760496
2004-06-05 17:00:00,2004-06-05,17:00:00,1.7,1041.5,8.978681321036397,938.5,108.0,916.5,89.0,1743.75,859.5,30.375,31.25,1.3330682383149886
2004-06-05 18:00:00,2004-06-05,18:00:00,2.3,1123.75,14.042437482361615,1118.0,134.0,792.5,105.0,1915.0,1020.75,27.750000476837,34.950000762939,1.2820412780917572
2004-06-05 19:00:00,2004-06-05,19:00:00,2.4,1157.0,16.11714195525501,1183.25,133.0,738.25,111.0,1969.5,1078.5,26.599999427795,37.875000953674,1.299360163736662
2004-06-05 20:00:00,2004-06-05,20:00:00,1.8,988.75,8.166234911142775,906.0,118.0,954.25,102.0,1681.0,826.0,23.449999809265,44.39999961853,1.264609454626666
2004-06-05 21:00:00,2004-06-05,21:00:00,0.6,840.75,3.781731313612756,698.5,17.0,1123.0,30.0,1507.5,557.5,23.025000095367,51.050001144409,1.417540607109889
2004-06-05 22:00:00,2004-06-05,22:00:00,0.8,916.25,5.560495657617175,791.0,26.0,1006.5,43.0,1587.75,678.75,22.125,53.549999237061,1.4087333845429768
2004-06-05 23:00:00,2004-06-05,23:00:00,1.7,1008.25,8.025924844320537,900.25,55.0,906.75,67.0,1680.75,849.75,21.599999427795,53.64999961853,1.3673564623765384
2004-06-06 00:00:00,2004-06-06,00:00:00,1.1,894.75,5.581302679176529,792.0,39.0,974.5,58.0,1573.5,733.25,21.875000476837,52.675000190735,1.3649882444669623
2004-06-06 01:00:00,2004-06-06,01:00:00,0.6,810.25,3.834807623760837,701.5,15.0,1092.5,24.0,1528.5,611.75,21.275000095367,54.85000038147,1.370716544226362
2004-06-06 02:00:00,2004-06-06,02:00:00,1.1,968.25,6.61866637230466,840.0,47.0,890.75,58.0,1727.0,787.5,17.525000095367,79.125,1.5709131992186354
2004-06-06 03:00:00,2004-06-06,03:00:00,1.1,921.5,7.049951745139518,859.0,48.0,870.75,60.0,1739.0,728.0,17.64999961853,78.575000762939,1.572155420348936
2004-06-06 04:00:00,2004-06-06,04:00:00,1.0,892.25,5.181562928768256,772.5,49.0,925.75,62.0,1660.0,723.75,17.099999904633,81.800001144409,1.5816234163937009
2004-06-06 05:00:00,2004-06-06,05:00:00,0.5,805.5,2.4299844022774177,614.75,21.0,1171.5,34.0,1525.25,543.25,16.575000286102,80.175001144409,1.5002039297199037
2004-06-06 06:00:00,2004-06-06,06:00:00,0.7,827.25,3.112591165001961,659.0,33.0,1114.5,46.0,1551.75,616.25,16.849999904633,77.425001144409,1.4738633153289604
2004-06-06 07:00:00,2004-06-06,07:00:00,1.0,880.75,5.242236067504748,775.5,63.0,1036.75,62.0,1623.25,676.75,18.25,66.5,1.3809599004659474
2004-06-06 08:00:00,2004-06-06,08:00:00,1.2,876.66666666667,5.911592143755224,807.66666666667,73.0,1011.3333333333,70.0,1613.6666666667,722.66666666667,20.366666793823,55.799999237061,1.3195741404194508
2004-06-06 09:00:00,2004-06-06,09:00:00,0.7,784.25,2.775808488627036,637.75,51.0,1314.25,54.0,1411.75,529.25,21.599999904633,45.25,1.1532690055138015
2004-06-06 10:00:00,2004-06-06,10:00:00,0.9,805.75,3.372740490853204,674.75,61.0,1270.25,61.0,1413.75,527.5,23.10000038147,39.375000953674,1.098271628301971
2004-06-06 11:00:00,2004-06-06,11:00:00,0.8,775.25,3.019841731523195,653.25,52.0,1348.5,53.0,1365.25,491.0,25.35000038147,31.550000190735,1.005809252857818
2004-06-06 12:00:00,2004-06-06,12:00:00,0.8,773.0,3.3937676628112503,676.0,49.0,1330.75,49.0,1373.75,488.75,26.550000667572,29.02499961853,0.9928412863694768
2004-06-06 13:00:00,2004-06-06,13:00:00,0.5,734.25,2.2573921763404505,602.75,40.0,1471.25,48.0,1302.5,450.0,25.900000095367,28.775000095367,0.947508484443488
2004-06-06 14:00:00,2004-06-06,14:00:00,0.5,756.5,2.725755128418066,634.5,36.0,1444.75,45.0,1344.5,450.75,26.97500038147,27.974999904633,0.98096482122925
2004-06-06 15:00:00,2004-06-06,15:00:00,0.7,817.25,3.59845465316637,688.0,51.0,1299.25,60.0,1434.5,511.5,23.550000190735,38.099999427795,1.0916665638002094
2004-06-06 16:00:00,2004-06-06,16:00:00,0.9,815.0,4.164453121656529,719.75,56.0,1225.25,59.0,1418.0,525.25,25.900000095367,31.974999904633,1.0528786654842608
2004-06-06 17:00:00,2004-06-06,17:00:00,1.0,843.75,4.863075672861148,756.5,71.0,1185.75,67.0,1445.25,555.5,26.324999809265,31.525000572205,1.064254499329918
2004-06-06 18:00:00,2004-06-06,18:00:00,1.2,880.25,5.902703204378455,807.25,79.0,1123.25,72.0,1510.0,598.5,23.900000095367,36.824999809265,1.0773691688715623
2004-06-06 19:00:00,2004-06-06,19:00:00,1.3,906.0,6.573944331732766,838.0,117.0,1084.0,88.0,1547.0,694.0,23.675000190735,36.75,1.060863214880349
2004-06-06 20:00:00,2004-06-06,20:00:00,1.6,903.5,7.581548498505182,881.75,127.0,1048.0,94.0,1548.75,744.25,22.499999523163,37.750000953674,1.0157410519401362
2004-06-06 21:00:00,2004-06-06,21:00:00,1.4,876.5,7.026963566820903,858.0,118.0,1079.5,89.0,1535.25,724.25,21.824999809265,39.150000572205,1.0114531973439225
2004-06-06 22:00:00,2004-06-06,22:00:00,1.7,917.5,7.510506118812435,878.75,130.0,1029.75,96.0,1569.0,804.25,20.900000095367,42.574999809265,1.0400331363788191
2004-06-06 23:00:00,2004-06-06,23:00:00,1.7,930.25,8.350803659508097,913.5,131.0,991.25,98.0,1631.0,861.5,20.025000095367,45.574999809265,1.0555311197165962
2004-06-07 00:00:00,2004-06-07,00:00:00,1.4,870.25,7.0327076104073925,858.25,102.0,1061.0,95.0,1556.75,811.25,19.275000095367,47.875,1.059013662764419
2004-06-07 01:00:00,2004-06-07,01:00:00,0.8,792.5,3.865914337574949,703.25,48.0,1222.25,64.0,1438.5,626.5,18.699999809265,49.0,1.04622031516095
2004-06-07 02:00:00,2004-06-07,02:00:00,0.4,759.5,2.5891783027743425,625.5,22.0,1263.0,38.0,1386.25,575.25,17.824999809265,54.075000762939,1.0937660401082516
2004-06-07 03:00:00,2004-06-07,03:00:00,0.3,733.0,2.0459287648075537,587.5,33.0,1281.0,39.0,1393.75,588.5,18.625,52.725001335144,1.1205596612316682
2004-06-07 05:00:00,2004-06-07,05:00:00,0.5,731.75,2.408114346922603,613.25,44.0,1272.75,40.0,1412.75,604.75,18.150000095367,54.050000190735,1.1154968773599592
2004-06-07 06:00:00,2004-06-07,06:00:00,1.5,933.25,9.586489285350796,962.0,167.0,866.75,76.0,1704.75,974.25,17.324999809265,57.574999809265,1.128938161066341
2004-06-07 07:00:00,2004-06-07,07:00:00,2.6,1061.0,15.420080106108864,1161.75,220.0,777.0,90.0,1898.25,1132.25,19.89999961853,49.39999961853,1.1354110848132684
2004-06-07 08:00:00,2004-06-07,08:00:00,4.3,1200.5,24.96634385269646,1428.25,285.0,664.25,118.0,2249.25,1377.5,21.699999809265,44.150000572205,1.1320535337706124
2004-06-07 09:00:00,2004-06-07,09:00:00,3.1,1064.75,15.06853565421518,1150.75,272.0,800.5,118.0,1893.75,1159.75,23.450000286102,39.974999427795,1.1385757679808413
2004-06-07 10:00:00,2004-06-07,10:00:00,2.9,1074.5,17.389585098903208,1221.5,238.0,773.5,122.0,1942.5,1212.75,28.449999809265,29.700000286102,1.134494050179624
2004-06-07 11:00:00,2004-06-07,11:00:00,2.5,998.0,14.06559020792421,1118.75,207.0,831.75,120.0,1779.75,1056.75,31.574999332428,24.075000286102,1.0994030297883028
2004-06-07 12:00:00,2004-06-07,12:00:00,1.9,921.5,11.767009701937964,1041.5,152.0,886.75,132.0,1743.75,832.25,31.250000476837,24.125000476837,1.0816021439437005
2004-06-07 13:00:00,2004-06-07,13:00:00,2.5,1023.25,14.941559082836006,1146.75,185.0,828.5,115.0,1841.5,983.25,34.35000038147,20.35000038147,1.085658065674246
2004-06-07 14:00:00,2004-06-07,14:00:00,2.5,1039.0,16.01092986121722,1180.0,184.0,832.75,127.0,1815.25,1046.5,33.72500038147,21.324999809265,1.098785811909636
2004-06-07 15:00:00,2004-06-07,15:00:00,2.8,1054.25,16.487108109675482,1194.5,205.0,814.5,126.0,1847.75,1077.5,35.874999046326,18.949999809265,1.0998579223127607
2004-06-07 16:00:00,2004-06-07,16:00:00,2.3,1022.25,15.195970036262697,1154.75,172.0,870.75,113.0,1839.5,979.25,34.25,19.375,1.0279162493514684
2004-06-07 17:00:00,2004-06-07,17:00:00,3.3,1082.0,18.930259427115477,1266.25,227.0,788.25,124.0,1909.5,1138.5,33.474999427795,19.900000095367,1.0111555240089545
2004-06-07 18:00:00,2004-06-07,18:00:00,2.8,1056.25,18.97409365112664,1267.5,187.0,786.0,108.0,1895.5,1111.25,30.5,24.174999713898,1.038632401686507
2004-06-07 19:00:00,2004-06-07,19:00:00,4.8,1243.25,28.874059534259917,1524.25,290.0,647.0,142.0,2280.5,1470.25,30.349999904633,26.200000286102,1.1160527995048444
2004-06-07 20:00:00,2004-06-07,20:00:00,2.5,1029.25,13.393216858808511,1096.75,155.0,825.0,125.0,1826.75,980.0,27.025000095367,36.674999237061,1.2897904973741627
2004-06-07 21:00:00,2004-06-07,21:00:00,2.0,1003.75,10.907979957019238,1011.0,108.0,866.75,116.0,1754.25,892.75,24.575000286102,41.874999046326,1.2752138938523516
2004-06-07 22:00:00,2004-06-07,22:00:00,1.8,978.75,8.92773812560085,936.5,94.0,919.0,101.0,1682.5,857.75,23.324999332428,44.450000762939,1.2566180516129033
2004-06-07 23:00:00,2004-06-07,23:00:00,1.7,971.75,8.481046789922036,918.75,103.0,934.0,101.0,1667.75,903.75,22.400000095367,46.900000572205,1.254379293755585
2004-06-08 00:00:00,2004-06-08,00:00:00,1.3,941.75,6.742317799023325,845.5,78.0,979.5,92.0,1614.75,904.5,21.699999809265,50.77499961853,1.3019256398729335
2004-06-08 01:00:00,2004-06-08,01:00:00,0.7,825.0,4.159859302225085,719.5,38.0,1129.25,55.0,1510.75,678.25,21.049999713898,51.89999961853,1.279423398905102
2004-06-08 02:00:00,2004-06-08,02:00:00,0.5,780.25,2.52201510848968,621.0,26.0,1277.25,42.0,1451.5,585.5,20.474999904633,54.300000190735,1.2926060913564223
2004-06-08 03:00:00,2004-06-08,03:00:00,0.4,745.75,1.7471088784062712,564.75,22.5,1369.25,36.0,1422.75,607.5,20.949999809265,52.450000762939,1.285158232103672
2004-06-08 04:00:00,2004-06-08,04:00:00,0.3,733.75,1.4189113306354937,537.75,19.0,1448.5,30.0,1400.0,513.75,20.974999904633,53.10000038147,1.303061030079979
2004-06-08 05:00:00,2004-06-08,05:00:00,0.5,784.75,2.810688037123539,640.0,35.0,1265.0,40.0,1467.25,588.25,19.550000190735,57.125,1.285128197914562
2004-06-08 06:00:00,2004-06-08,06:00:00,1.4,945.75,8.794600710564875,931.25,126.0,916.75,69.0,1745.25,884.0,18.199999332428,62.324999809265,1.290263875457553
2004-06-08 07:00:00,2004-06-08,07:00:00,3.3,1200.75,19.370544598978416,1278.75,309.0,683.25,100.0,2143.5,1337.75,19.525000095367,57.72500038147,1.2966376209489632
2004-06-08 08:00:00,2004-06-08,08:00:00,5.8,1376.5,36.078469107217416,1687.75,376.0,525.0,125.0,2746.0,1708.25,21.550000190735,51.675000190735,1.3130454364977686
2004-06-08 09:00:00,2004-06-08,09:00:00,5.0,1345.5,27.093800427335037,1481.25,441.0,601.5,174.0,2366.75,1681.25,23.949999809265,44.39999961853,1.3028572316292173
2004-06-08 10:00:00,2004-06-08,10:00:00,3.5,1229.5,19.000414929848503,1268.25,309.0,698.0,171.0,2048.75,1508.5,28.050000190735,35.150000572205,1.3119858492553855
2004-06-08 11:00:00,2004-06-08,11:00:00,2.9,1160.25,16.927428258993864,1207.75,220.0,728.25,149.0,1925.25,1330.0,31.449999809265,28.625,1.297970748919779
2004-06-08 12:00:00,2004-06-08,12:00:00,2.5,1146.0,15.718368230168371,1171.0,168.0,760.75,124.0,1902.25,1138.25,33.699999809265,25.450000286102,1.3095024606679555
2004-06-08 13:00:00,2004-06-08,13:00:00,2.3,1078.25,14.119676457135808,1120.5,149.0,817.75,119.0,1805.5,963.25,35.89999961853,20.824999809265,1.210345518413459
2004-06-08 14:00:00,2004-06-08,14:00:00,2.4,1111.0,16.47058919617261,1194.0,160.0,793.75,130.0,1874.5,1014.5,37.525000572205,18.14999961853,1.15291640703373
2004-06-08 15:00:00,2004-06-08,15:00:00,2.6,1082.75,14.75195387119492,1140.75,177.0,824.75,143.0,1792.5,1008.25,37.699999809265,17.749999523163,1.138287657252751
2004-06-08 16:00:00,2004-06-08,16:00:00,2.2,1056.0,12.972673346205386,1082.75,176.5,864.5,163.0,1723.25,897.75,37.800000190735,17.400000095367,1.1219210062063727
2004-06-08 17:00:00,2004-06-08,17:00:00,3.5,1219.5,21.377245330264945,1334.25,176.0,695.0,183.0,2065.5,1215.0,36.64999961853,20.550000190735,1.244515883942291
2004-06-08 18:00:00,2004-06-08,18:00:00,3.9,1267.75,23.592643818541102,1393.0,202.0,650.25,161.0,2143.75,1333.75,32.52499961853,25.950000286102,1.2502222545798396
2004-06-08 19:00:00,2004-06-08,19:00:00,4.5,1256.0,25.03540391941196,1430.0,255.0,660.25,170.0,2150.5,1380.25,30.75,27.150000095367,1.1831604600185124
2004-06-08 20:00:00,2004-06-08,20:00:00,3.8,1212.75,21.617763484967565,1340.75,210.0,682.75,143.0,2089.5,1600.75,28.800000190735,30.175000190735,1.1761370823994044
2004-06-08 21:00:00,2004-06-08,21:00:00,2.8,1144.5,15.677916694149982,1169.75,157.0,750.75,123.0,1894.0,1376.0,26.699999809265,35.449999809265,1.2232930651518072
2004-06-08 22:00:00,2004-06-08,22:00:00,1.7,1049.5,10.91490814480382,1011.25,96.0,836.0,89.0,1739.25,1161.25,25.275000095367,40.675000190735,1.2909923988272358
2004-06-08 23:00:00,2004-06-08,23:00:00,1.2,971.75,8.074610745890912,902.25,59.0,932.5,67.0,1647.25,877.5,24.924999713898,41.200000762939,1.280913903713339
